,category,datetime,title,content
25,잡담,2021-06-17 15:35:55,2020년 국대 e커머스 시장점유율.jpg,https://www.msn.com/ko-kr/money/topstories/%EC%8B%A0%EC%84%B8%EA%B3%84-%EB%84%A4%EC%9D%B4%EB%B2%84-%EC%9D%B4%EB%B2%A0%EC%9D%B4-%EC%9D%B8%EC%88%98-%EC%9C%A0%EB%A0%A5-e%EC%BB%A4%EB%A8%B8%EC%8A%A4-%ED%8C%90%ED%9D%94%EB%93%A0%EB%8B%A4/ar-AAL62gC?ocid=msedgdhp&pc=U531
26,잡담,2021-06-17 15:24:04,ESR켄달스퀘어리츠...,"쿠팡이나 택배사 등이 운영하는 
물류 창고의 부동산에 투자하는 리츠인데...
상장 후 어마어마하게 올라가네요 ㄷㄷ

코로나 시대에 맞물려서
물류량이 많이 늘은 탓인지...

이젠 정말 무섭기도 하고
언제 내려야 하나 싶기도 하구요.

그래프 보면 중간에 떨어진 게
악재가 나온 게 아니라 
대량 익절 +  배당락 물량 인 듯 하고
그 구간 끝나자마자 바로 또 올려 버리네요...후덜덜...

지금 많이 오른 상태라 추천 드리기 애매하지만
이런 종목도 있다는 차원으로 공유해봅니당"
27,뉴스,2021-06-17 15:14:38,"[단독] 카카오뱅크, 17일 상장 심사 통과…중복 청약 가능성 있어","카카오뱅크가 17일 한국거래소의 상장 예비 심사를 통과한다. 거래소의 상장 심사를 통과한 카카오뱅크가 오는 18일 오후 6시까지 금융당국에 증권신고서를 제출할 경우 여려 곳의 증권회사에서 중복 청약이 가능하다.

한국거래소 관계자는 “오늘(17일) 카카오뱅크에 대한 상장 심사를 진행할 예정이고 카카오뱅크가 상장 심사를 통과할 가능성이 높다”고 설명했다.
(...)

https://n.news.naver.com/article/366/0000734560"
28,질문,2021-06-17 14:55:49,"38커뮤니케이션, 증플 비상장, 서울거래소 쓰시는 분 계신가요?","여기 플랫폼들에 있는 비상장주식들의 최저가를 검색해주는 사이트가 생겼네요 👀 

아래는 메인 화면 입니다.




종목명 검색시 최저가로 판매하고 있는 사이트가 어딘지 알려주네요.



https://13th.kr/
매수할까 고민하던 비상장주식이 있다면 여기서 최저가가 얼만지 확인해보는 것도 좋을 것 같습니다.
다들 근래에 예의주시하고 있는 비상장종목이 있나요?"
29,잡담,2021-06-17 14:44:22,전 고점을 넘을락말락 하면서.. 주저리주저리,"안녕하세요? 사우디 외노자 COOLPC 입니다.

두어달 한참 떨어지다가 한달 사이에 거의 복구 된거 같습니다.
사우디에서 하는 미국주식계좌도 한달만에 마이너스 2만불 찍던놈이 플러스 5000이 되는 기적(?)도 생겼구요 ㅋㅋ  (기존 포폴 안건드리고 가만히 뒀으면 원래 +2만불이었을지도 ㅜ.ㅜ)

분명 미국 주식 계좌는 여전히 안좋은데...겨우 복구했는데.. 다행히 국내 주식이 크게 올라줘서 (S-OIL, 하나은행, SK텔레콤 등등) 오히려 수익금액은 전고점을 찍었다가 내려왔다 하네요.

암튼 작년초부터 생각해보면 지난 1년 6개월간 대략 20% 정도의 수익입니다.  계속 자금을 투입했으니 기존 주식은 4-50% 이상 수익이겠고, 최근에 산 주식은 거의 똔똔이겠지만요 ㅎㅎ
항상 신경 쓰이는게....  코로나 시대를 극복했는데.. -40% 를 극복하고 다른 주식들 몇배로 올렸는데... 왜 내껀 겨우 20%일까? 라는 생각과.... 년 평균으로 계산하면 10%인데 그게 어디인지.. 
그리고 가치주(시크리컬) 위주로 버티고 코로나시대도 극복했는데... 그때 왜 성장주/테크주 안사고  가치주 대부분 팔고 성장주/테크주로 갈아탔더니... 이제 안오르고 가치주만 열심히 오르네요. ㅋㅋㅋ 포트폴리오 안바꿨으면 수익 4-50%는 되었을텐데 하는 생각..

이리 모으고 저리 모으고 해서 다 끌어모아보니... 벌써 시드가 3장반이 훌쩍 넘고 평가액은 4장반 다되어가네요.
근데 가장 큰 문제는 5000불, 10000불정도, 커봤자 2~3만불 수준으로 모으다 보니.. 32종목이나 됩니다 ㅋㅋㅋ
ETF 도 7-8 종목이나 있는데..
5장까지 모으고 진짜 계좌 정리를 다 해야겠네요. 선택과 집중... 분산... 중에서 결단을 내려야할듯요.

아크 언니들 ARKK, ARKQ, ARKG 도 수익나면 다 정리하고 싶고...

암튼 생각지도 못하게 예상보다 5장이 가까워지니 이리저리 생각이 많아집니다. 
매번 평가금액 올리시는 천검상인님 보면서.. 아.. 부러워 하면 안되는데... 난 저분처럼 수익으로 찍는게 아니라 시드가 늘어나는건데... 라는 생각도 하면서 얼렁 10장 찍고 파이어 계획이나 세웠으면 합니다.

다음주 한국 휴가갈 생각에 이리저리 생각이 많아지네요.
한국 가면 ISA 도 만들고 기존 달러 변액보험 해지도 하고... 애들 2천씩 증여해서 주식 계좌도 만들어주고...
물론 2주 격리기간동안 천천히 계획 세워도 될거 같기도 하고 ㅎㅎ 

이상 사우디 외노자의 주식투자 주저리주저리였습니다."
30,잡담,2021-06-17 14:19:29,요즘 주식매매할 때 저의 마음가짐.JPG,항상 도 닦는 기분으로...
31,질문,2021-06-17 14:04:48,LGD 머선 일인가요..,"오늘 낙폭이 있는 날 같아서 출근 전에 적당(?)하다 싶은 가격에 매수를 걸어놨는데
LGD는 2틱;;  안사졌네요. 너무 욕심 부렸나봐요.
그랬던 LGD가 지금보니 +1000 (4.41%) 상승해 있네요???
머선129;;;;;

KRX반도체도 몇틱.. 이것도 양전환해있고;
안될 놈 안될..

삼전은 80700에 좀 사졌는데.. 그 자리.."
32,질문,2021-06-17 13:37:31,주당 가격이 제일 높은 주식?,"현재 주당 가격이 제일 높은 주식은 어떤 건가요?
혹시 엘지생건일까요?"
33,잡담,2021-06-17 13:18:19,가지고있는 주식 두개가 주가가 같네요 ㅋㅋ,"오늘 두개다 같이 올라줘서 좋네요 ㅋㅋ

카카오는 어디까지 갈지.. 

포케도 잘가주고 있네요 

카카오는 오늘 수익률 100프로 넘었습니다 ㅎㅎ

포케도 100프로 넘었던적있는데 현재는 80프로정도로 떨어졌네요 
 요즘 이주식때문에 기부니가 좋네요"
34,잡담,2021-06-17 13:17:57,오늘 외인의 매수 업종은 화학...,"최근에 외국 기관으로부터 국내 화학업종들 peakout이라고 매도리포터가
여럿 나왔었죠...그 영향으로 해당종목들 매도 리포터 다음날 부터 내리면서 조정이 좀 있었습니다.
근데,, 오늘 외인이 대부분의 업종을 매도하면서도 화학은 엄청 매수하네요...
peakout이라더니...먼 꿍꿍이들인지...관심을 좀 둬야 겠어요..
현재기준 전기전자 2000억 가량 매도, 화학 2000억 가량 매수 입니다.
난 전기전자 비중이 더 많은데......-_-''"
35,잡담,2021-06-17 13:16:35,리니지가 잡히네요 feat 넷마블,"넷마블 '제2의 나라', '리니지' 아성 꺾고 구글 플레이스토어 1위 달성 (gamechosun.co.kr)

출시 후 타사의 게임에게 구글 플레이스토어 매출 순위 1위를 넘겨준 적 없는 엔씨소프트의 리니지 형제를 꺾고 새로운 1위에 등극했다. 이로써 제2의 나라는 한국 양대 마켓에서 모두 매출 순위 1위를 달성했다.



리니지m 출시이후 최초라네요 힘내라 넷마블 '')/"
36,잡담,2021-06-17 13:14:39,오늘만 vi를 2번 맞았네요,"하나는 아침에 친구에게 받은 단타 추천주.
뭐 하는 회사인지도 몰라서 재미(?)로 시가에 사고 8%만 먹자...하고 자동매매 걸어놓았는데
순식간에 8%찍고! vi 걸렸다가 풀리고 다시 vi 걸리고...
결국은 23%정도 올랐다가 5% 근처로 떨어지더니...지금 다시 확인하니 18%에서 꿈틀꿈틀 거리고 있네요...라고 쓰니 다시 22% 갔다리 왔다리
물론 전 8%만 먹고 나왔습니다. 왜죠?

또 하나는 장투용으로 조금씩 모으고 있던 주식인데...
오늘 갑자기 뛰더니 vi가 걸리네요...
하앍하앍..천천히 올라야 하는데 갑자기 오르니 팔고 싶어집니다!"
37,질문,2021-06-17 12:47:18,삼성화재우 는 어떨까요?,현 주가 아직 코로나 이전 만큼 도달하지는 못한 거 같고 보험주 아직 회복안되었다는 리포트도 있고 지금 사서 연말 배당때까지 잡고 있을 생각인데 괜찮을까요?
38,잡담,2021-06-17 12:35:07,오늘의 증시만평.JPG,찍먹이냐 부먹이냐 후라이드냐 양념이냐
39,잡담,2021-06-17 12:15:22,이번주는 날마다 계좌를 확인하고 있습니다.,"원래 일주일에 한번만 계좌상황을 확인하기로 계획해서 실천 중이었습니다만, 이번주는 날마다 mts를 한두번씩 열어보고 있습니다.

그동안의 잘못된 습관을 통제하지 못해서 그런건 아니고, 보유하고 있는 종목 중 하나에 이벤트가 생겼는데, 이게 호재인지 악재인지 판단을 못해서 가격 움직임을 지켜보느라 그러고 있었습니다. 오스템 임플란트가 인적분할을 추진하다 결국 이를 포기하기로 하고 분할 취소공시를 낸게 지난주 금요일인데, 이게 호재인지 악재인지 판단이 안되더라구요.

결국, 오늘 큰폭 상승을 확인하고 나서야 분할취소가 호재라는 걸 확인하게 됩니다. 그러고 보면 아직도 공부해야 하는 것들이 정말 많다는 걸 실감하게 되네요. 현재 매입금액 비중으로는 13.4%밖에 안되지만, 만약 보유비중이 훨씬 높은 상태에서 지난 주 금요일같이 애매한 이벤트가 발생했다면 두려운 마음에 몽땅 처분했을수도 있었다고 생각되니 등골이 서늘합니다.

그나저나 주가가 큰 폭으로 오르니 어김없이 종목토론방에 리딩방 운영자들이나 호구 꿰어가려고 낚시하는 글들로 도배가 되고 있더군요. 그런거 보면 심경이 착잡해지기도 하고,,, 뭐 그렇습니다. 이제부터는 다시 일주일에 한번만 계좌 확인하는 모드로 들어가야겠어요."
40,질문,2021-06-17 12:14:02,미래에셋 MTS 에서 매수/매도한 금액과 날짜를 차트에 표시하는 방법 아시는 분?,"예전에 주식한당 글을 보다가 
어떤 분이 올린 사진에 매도/매수한 금액이 차트에 표시되는 걸 보고
물어봐서 설정했던 기억이 있는데요.
폰을 바꾸고 나서 그 방법을 잊어버려서 혹시 아시는 분께서는  가르쳐 주시면 감사하겠습니다."
41,잡담,2021-06-17 12:07:27,주식 가격이 오르면 싸보이는 현상.,"인간의 심리가 이상하게 작동하기 때문이죠.
처음엔 이거 왜케 비싸하다가, 그 다음에 오르면 그걸 못 산 아쉬움에 분통을 삼키고 한번 더 오르면 눈감고 매수버튼을 누릅니다. 근데 반대로 내려올 땐 싸져도 비싸보여요. 신기하죠?

비트코인이 6천일땐 싸보이다가 다시 4천아래로 내려가도 손이 안나옵니다. 테슬라가 800일땐 싸보이다가 다시 이제 600으로와도 비싸보이구요. 악재나 호재는 어느때나 있고.. 이걸 받아드리는 인간의 심리의 변화만 생겼을 뿐입니다.

인간이란 존재는 투자에 적합하지 않죠. 신기하지 않나요?
테슬라 200일때도 비싸다는 사람들이 500에 들어가기도 하고 700에 들어가기도 합니다.
인간이 가진 나만 소외됐고 나만 못벌었다는 그 질투심이 자신이 주가를 보는 과정에서 엄청난 소음을 발생시키죠.

사실 주식시장에서 경험 한다는 것이 이런걸 배워야 하는 것 같습니다. 저도 투자경력이 사회 초년생 치곤 있는 편이지만ㅍ금액을 늘려서 적극적으로 한건 거의 1년 언저리인데 올라서 싸보이는 경우에 들어가면 대체로 물렸습니다.(물론 저도 맨날그래요 ㅋㅋㅋ 저도 똑같이 싸보여서 들어가서 물립니다)

비트코인 2000때도 비싸다 한사람이 4천때도 비싸다하고 6천때 싸다고 들어갑니다. 사실 인간은 특이한 동물이에요.
나만 못벌었고 남이 벌었다는 그 아쉬움 후회가 인간의 두뇌의 생각을 바꿔버립니다.

왜 가격이 오르니 싸보일까요. 그게 정말 실적이나 업황 개선인지 그냥 단순히 내가 못 사서 부러워서 싸보이는건지는 항상 생각해보면 좋은 것 같습니다.

마지막으로 한마디 더하면, 자기가 똑똑하다고 생각해 의심이 많으면 오히려 돈을 못 번다고 합니다. 오히려 뇌동매매를 하는 사람들이 들어갈 땐 급등기의 초기지만 똑똑한 사람들이 사볼까 고민 할 땐 이미 살 사람들은 다 산 이후라고 하죠.

저도 의심병이 많아서 애초에 이런 투자를 하면 물리는거 아는데 가끔씩 하고 후회합니다.ㅋㅋㅋ
나름 많이합니다."
42,질문,2021-06-17 11:51:20,신세계의 휴젤 인수 라는 타이틀이 두 종목을 5% 가량 끌어내릴 만한 소재인가요?,"제목 그대로 입니다

외국계 순매도가 일어나서 두 종목 모두 5% 가량 하락중인데 이게 그럴만 한건가요?"
43,뉴스,2021-06-17 11:29:07,[아주경제] ​한국투자증권 ‘판매책임 사모펀드 100% 보상’ 결정,[아주경제] 한국투자증권 ‘판매책임 사모펀드 100% 보상’ 결정
44,잡담,2021-06-17 11:28:29,저의 수익율 1등 계좌와 꼴등계좌,"올해도 상반기 좋네요

쭉쭉쭉"
45,잡담,2021-06-17 11:27:15,제가 여지껐 주식 투자 하면서 깨달은 점을 잠깐 적어보려 합니다,"저는 10년전에 처음 정치 테마주로 주식을 접했었는데...
첨에 투자할때 300으로 시작해서 초심자의 행운으로 조금 이익을 보고 본격적으로 시드를 투자 했었습니다
결국에는 매달 3천시드를 계속 유지했었죠(매달 계속 채웠습니다....자영업이라 현금흐름이 좋았었거든요)
아마 매달 천이상은 박았지 않을까 생각되는데... ㅎㅎ
사팔사팔 하며 많이 잃었습니다...정치테마주 ㅎㅎ 지금은 웃음밖에 안나옵니다(우리들 시리즈였죠)
 그러다 테마는 안한다 결심후에 셀트를 샀죠~(평단 22000원 이었습니다) 코스닥 1위였기에;;
하지만 18000원 까지 떨어지고 6개월 버틴후에 28000원에 팔아 버렸습니다... ㅎㅎ
지금 셀트 주가는 아실테이구요~ㅎㅎ
셀트 팔자마자 옮겨간게 cj이엔엠을 28000원에사서 32000원에 팔았었죠
전 그후에도 벅스 사서 3/1까지 빠진적도 있었고 참 지금 이야기 많이 나오는 카카오도 127500원에 사서 별 
주가하락 이벤트도 다 격어 봤었습니다
제가 주식 시장 그동안 격어보며 느낀점은 개미가 이길수 있는 가장 확실한 무기는 
 시간이 최고라는 겁니다
보통 이야기하는 기관과 외인은 쩐주라는 압박이 있거든요
우리는 프리하잖아요
우리의 가장 최대의 적은 질투와 조바심입니다
부디 마음 다잡으시고 성투 하시길 바랍니다
저도 앞으로 계:속 나아갈 생각 입니다
응원해 주시는 분들 감사드립니다
부디 모든분들 성투 하시길 바랍니다~
부족한글 읽어주셔서 감사드립니다
감사합니다"
